"id","Sid","nid","rand_point","type","source","count","xcoord","ycoord","YLat","XLon","Ylogis","road","date","month","season","class","order","species","D_Culvert","D_StreamCr","D_WaterSo","D_FDrain","D_Ruizi","D_StreamUp","RS_light","RS_AgriFa","RS_Multiuse","RS_Wall","RS_RoadJunc","RS_Facility","RS_Parking","RS_Farm","RS_RoadVS","RS_RoadVP","RS_OpenGP","RS_OpenGV","RS_ShortGr","RS_LongGr","RS_TBottom","RS_Bottom","RS_Bamb","RS_Shrubs","RS_CRW","RS_CRWdw","RS_CRWH","RS_CRWHdw","RS_DryStone","RS_MStoneRW","RS_Net","RS_JerseyB","RS_WBeam","RS_VegSlope","RS_OpDrain","RS_OpDrainB","RS_OpDrainW","RS_OpDrainG","elevation","stramean_025","stramax_025","light_dw025","light_dw050","light_dw100","light_dw150","light_dw200","light_dw250","light_up025","light_up050","light_up100","light_up150","light_up200","light_up250","slpmean_dw025","slpmean_dw050","slpmean_dw100","slpmean_dw150","slpmean_dw200","slpmean_dw250","slpmean_up025","slpmean_up050","slpmean_up100","slpmean_up150","slpmean_up200","slpmean_up250","strasum_dw025","strasum_dw050","strasum_dw100","strasum_dw150","strasum_dw200","strasum_dw250","strasum_up025","strasum_up050","strasum_up100","strasum_up150","strasum_up200","strasum_up250","stramean_dw025","stramean_dw050","stramean_dw100","stramean_dw150","stramean_dw200","stramean_dw250","stramean_up025","stramean_up050","stramean_up100","stramean_up150","stramean_up200","stramean_up250","stramax_dw025","stramax_dw050","stramax_dw100","stramax_dw150","stramax_dw200","stramax_dw250","stramax_up025","stramax_up050","stramax_up100","stramax_up150","stramax_up200","stramax_up250","crop_dw025","crop_dw050","crop_dw100","crop_dw150","crop_dw200","crop_dw250","crop_up025","crop_up050","crop_up100","crop_up150","crop_up200","crop_up250","orchard_dw025","orchard_dw050","orchard_dw100","orchard_dw150","orchard_dw200","orchard_dw250","orchard_up025","orchard_up050","orchard_up100","orchard_up150","orchard_up200","orchard_up250","BLeafF_dw025","BLeafF_dw050","BLeafF_dw100","BLeafF_dw150","BLeafF_dw200","BLeafF_dw250","BLeafF_up025","BLeafF_up050","BLeafF_up100","BLeafF_up150","BLeafF_up200","BLeafF_up250","BambF_dw025","BambF_dw050","BambF_dw100","BambF_dw150","BambF_dw200","BambF_dw250","BambF_up025","BambF_up050","BambF_up100","BambF_up150","BambF_up200","BambF_up250","house_dw025","house_dw050","house_dw100","house_dw150","house_dw200","house_dw250","house_up025","house_up050","house_up100","house_up150","house_up200","house_up250","river_dw025","river_dw050","river_dw100","river_dw150","river_dw200","river_dw250","aspect_E","aspect_N","aspect_S","aspect_W"
1502,NA,NA,1212,"random","random",1,294436.2134,2749449.197,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,126.4652807,349.3289859,397.5328369,17.33199906,4.759471504,280.5372192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.14,0,0,48.48,0,0,0,48.78,0,0,0,41.74,7.54,0,251.9299927,4.25,7,1,2,9,15,21,25,1,4,9,15,19,22,16.35796165,16.91974576,25.50688012,24.74665383,24.33426123,24.08055846,23.91642857,20.63712044,22.65514157,22.55864108,23.6881117,24.607877,14,35,114,259,449,667,3,15,45,103,167,252,7,3.888888889,3,2.642857143,2.302564103,2.165584416,1.5,1.5,1.125,1.373333333,1.427350427,1.456647399,7,7,7,7,7,7,2,2,2,5,5,5,0,0,143.4446213,1173.804005,5598.374381,10272.43088,442.0063334,1480.104787,5122.241562,6069.278383,6877.738653,10367.26154,0,0,0,0,679.1236137,3634.574239,0,0,349.0707386,349.0707386,357.3165141,2239.358851,0,0,1171.641848,7014.897733,22233.84303,42537.96039,150.8229604,586.1676997,3611.486865,8478.417296,13205.02884,20532.6834,0,411.5090246,5849.578982,13532.0798,19193.583,27720.71668,0,1.073148862,2628.399562,5289.400705,7245.413054,11086.99397,0,0,0,0,644.2622996,2101.732292,106.6152579,1294.189353,1571.756862,1868.109218,2828.450182,3525.289816,733.0574848,2902.253255,6089.328772,13720.28644,22208.91007,28211.03724,"0","1","0","0"
1503,NA,NA,1213,"random","random",1,295129.1832,2747853.847,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,59.68675541,60.1030423,145.8092026,375.0239769,16.4943695,60.32969127,1,0,0,0,0,0,0,0,0,0,0,0,0,48.37,0,0,0,0,0,0,48.79,0,0,0,0,48.74,0,0,0,48.95,0,0,336.7099915,2.25,6,1,1,2,4,4,8,0,0,0,0,0,0,24.88899994,17.13596286,19.08501385,21.96522247,25.31081786,26.98476943,32.07450607,31.91847229,28.25651155,28.28768641,30.24365086,31.17397643,8,30,117,218,356,495,2.5116185,11,54,127,224,335,2.666666667,3.333333333,2.720930233,2.344086022,2.119047619,1.941176471,1.040385374,1.222222222,1.542857143,1.649350649,1.566433566,1.495535714,6,6,6,6,6,6,2,2,4,4,4,4,413.1530581,932.7763781,1999.933816,3034.987548,3436.991683,3763.258364,14.2182618,1193.775609,4525.458984,5943.248629,7661.340552,7661.340552,0,0,0,0,0,0,0,0,0,0,0,1816.068903,0,640.5931879,8303.997574,23346.67872,46715.20738,76747.19896,838.8182395,2300.744945,5807.580159,13333.21849,27784.66116,50342.64198,0,0,0,0,0,0,0,0,3330.101871,11632.61891,20375.61885,28865.46966,0,0,0,0,0,491.0610466,0,0,0,0,0,0,221.9773918,1760.794965,4713.769501,7254.490691,9472.897922,11173.06437,"0","0","1","0"
1504,NA,NA,1214,"random","random",1,294527.9236,2749382.532,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,51.69148973,238.7069206,286.8473312,124.1883431,4.525815675,238.2430808,1,0,0,0,0,0,0,0,0,0,0,0,0,48.32,0,0,9.98,0,0,0,16.44,0,0,22.39,0,48.6,0,10,48.95,0,0,0,260,1.2,2,1,1,4,5,15,20,0,0,1,7,19,27,28.95403035,17.9199773,15.92552855,21.41702484,25.67179741,26.59431636,33.4031477,26.76470576,27.47796936,28.88903508,26.85798436,26.00393621,4,35,134,280,425,574,2,9,42,89,209,319,1.333333333,3.5,3.19047619,2.828282828,2.5,2.207692308,1,1,1.166666667,1.236111111,1.492857143,1.463302752,2,7,7,7,7,7,1,1,2,2,5,5,0,0,0,1083.252202,1662.411789,4356.676198,0,846.8196573,3792.942545,5415.932054,11180.18689,19737.46993,0,0,0,0,0,0,0,0,0,218.137456,861.4329668,3530.401366,0,245.8410782,2581.723057,10632.62092,26067.88021,44991.24009,767.6044376,2631.692827,7206.343565,13414.72007,18050.14467,24541.16888,0,0.310478887,2036.436768,6957.940185,13624.65044,22614.78149,0,0.127921945,1421.99247,4356.27066,9668.051407,14639.28517,0,0,0,0,247.028144,247.028144,0,0,410.2136049,1632.795175,2402.416195,5024.502629,730.9305983,3101.145262,10648.65291,18139.59797,21656.05482,25319.37256,"1","0","0","0"
1505,NA,NA,1215,"random","random",1,294494.7834,2749461.061,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,121.5995971,303.7499651,351.5397492,76.98597856,4.391630886,303.1271473,1,0,0,0,0,0,0,0,0,0,0,0,0,16.21,0,0,2.64,0,2.93,0,0,32.53,0,0,0,32.6,16.48,45.7,0,48.82,0,0,249.1499939,3.4,7,1,2,5,12,15,23,0,0,3,9,16,22,11.65192684,14.85656586,25.38110343,26.72446131,26.41129324,25.96073136,24.19682121,22.30273428,24.65066558,24.57123307,24.47931294,25.04273244,15,43,149,300,492,708,2,11,34,59,117,210,5,4.3,3.104166667,2.43902439,2.206278027,2.052173913,1,1.1,1.172413793,1.113207547,1.392857143,1.468531469,7,7,7,7,7,7,1,2,2,2,5,5,0,0,0,1824.164396,3133.128047,10435.88522,282.2782614,2512.38601,4228.317648,5295.589764,6092.679144,9018.718923,0,0,0,0,295.6889659,2459.902448,0,0,0,349.0707386,349.0707386,349.0707386,0,2.911734808,2760.496818,14446.96029,36940.39064,55761.65301,453.3882129,751.8234052,3911.492302,7600.278476,10829.12456,16839.87627,0,557.457888,6487.635208,15603.943,22943.69738,31345.93856,0,0,1015.607826,3197.382117,5713.397878,8614.474317,0,0,0,0,0,883.7351395,0,0,1165.39556,1571.756862,1703.683019,3227.748156,757.6780544,2974.582752,8892.420583,14180.3907,21429.63865,27189.62445,"0","1","0","0"
1506,NA,NA,1216,"random","random",1,295302.8279,2748567.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,95.9157768,306.9798128,183.5746737,390.479172,12.09471914,523.2801253,3,0,6.63,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,9.08,20.01,0,21.76,0,0,0,4.94,1.69,0,0,9.42,0,0,303.2200012,3,6,1,3,8,17,25,40,2,2,2,2,2,2,19.92314529,17.10753666,17.1881452,15.80864683,16.48509629,19.30827194,43.2618955,44.57713491,46.47837578,46.30986866,42.86062747,41.66029947,12,25,76,169,288,471,3,14,57,115,219,332,6,3.571428571,2.235294118,2.194805195,2.057142857,2.012820513,1,1.272727273,1.295454545,1.210526316,1.280701754,1.344129555,6,6,6,6,6,6,1,2,2,2,4,4,0,739.4992351,2451.396168,6032.071172,7626.110656,8410.289596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.5043579,264.5043579,848.4360342,4299.213279,10180.89849,27847.68568,944.2456402,3864.506436,16220.6484,36882.67596,65446.48548,96022.89269,0,0,3109.133453,4466.590286,5161.374465,6934.224575,0,0,0,0,0,0,0,0,0,515.054707,1946.612805,4484.803196,0,0,0,0,0,0,446.8019169,1091.181197,2485.551909,7192.748305,11486.1275,16096.05318,"1","0","0","0"
1507,NA,NA,1217,"random","random",1,294941.5733,2747673.372,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.528043855,4.832749923,308.0288934,629.682884,61.84446883,187.130831,1,0,0,0,7.71,4.8,0,0,0,0,6.22,0,5.17,0,0,0,0,0,44.15,27.21,0,0,0,0,5.2,27.45,0,0,0,25.56,19.02,0,339.3599854,2.2,4,1,3,4,6,8,9,0,1,1,1,1,1,6.889028788,7.356641701,10.73978645,17.49915372,19.5899598,22.02280723,32.19283994,40.44868406,39.31725152,36.90545103,33.64078678,32.08086861,5,14,71,142,224,333,6,23,80,174,296,487,2.5,2,2.448275862,2.253968254,2.153846154,2.107594937,2,1.916666667,1.666666667,1.553571429,1.443902439,1.493865031,4,4,6,6,6,6,4,4,4,4,4,4,0,142.874439,1752.876708,2764.190188,3908.659956,4412.301834,0,0,250.8474778,1188.582763,2003.475672,4131.20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179.426829,7683.28402,17818.29108,33275.45948,853.0340496,3632.809516,17054.51014,39398.05576,63069.61444,94957.29133,0,0,0,0,0,0,0,0,0,1475.933282,13629.40439,28093.5296,387.0298059,1316.388565,1383.251481,1383.251481,1383.251481,1383.251481,0,0,0,0,0,0,0,0,1882.894371,3983.127966,6892.468289,9838.801778,"1","0","0","0"
1508,NA,NA,1218,"random","random",1,295349.2044,2748348.29,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,105.1139032,105.2810135,330.0871046,173.9298472,17.99893821,389.5894108,1,0,47.78,0,0,0,0,0,0,0,0,0,5.48,32.12,0,0,0,0,29.84,14.53,4.84,0,0,0,0,10.98,8.93,14.72,0,0,0,49.78,305.5400085,1.5,2,1,1,1,7,9,13,0,0,0,1,2,4,24.41973782,14.27604177,21.01035261,23.0141978,26.0300383,26.2623484,39.39657974,37.6028667,34.31169568,35.25169171,36.69074236,38.14396781,3,26,84,181,340,483,3,12,60,135,241,359,1.5,2.888888889,2.470588235,2.350649351,2.207792208,2.004149378,1.5,1.333333333,1.363636364,1.436170213,1.525316456,1.50209205,2,6,6,6,6,6,2,2,4,4,4,4,0,0,1.357517844,836.3067451,2413.281432,7580.014281,0,0,0,0,125.060682,401.7733661,0,0,1285.600618,3800.100628,8679.082997,17076.47997,0,0,0,1252.430323,5332.757083,7795.504815,0,674.1499541,5356.958216,11303.66782,20520.69663,32949.41483,860.2548855,3808.669646,16969.01786,34934.81952,53557.71914,81380.1945,0,0,0,1435.082415,9782.219272,17553.12453,0,0,0,0,0,0,0,0,0,353.6770549,353.6770549,1023.943328,0,0,25.77448901,265.6560088,959.8061897,2035.682775,187.6004554,1239.939697,3163.539611,6874.744231,10433.34132,12217.95661,"0","0","1","0"
1509,NA,NA,1219,"random","random",1,294659.5278,2749287.63,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,34.60975799,92.42534437,136.0760238,3.914196619,44.53036599,90.24999475,1,2.79,14.17,79.54,12.14,49.29,0,13.15,0,0,0,5.57,5.29,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.79,0,264.6799927,2,4,0,3,5,5,8,11,1,4,7,8,9,9,6.648251534,13.4644593,16.8871493,20.48397737,24.13462268,26.22938717,9.009693146,13.33095811,19.437944,26.71772936,32.06750094,31.29188638,3,11,101,219,344,497,9,26,67,146,245,373,1,1.375,2.72972973,2.546511628,2.405594406,2.322429907,3,2.363636364,1.717948718,1.659090909,1.484848485,1.391791045,1,4,7,7,7,7,4,4,4,4,4,4,0,835.5601607,1576.027385,1645.929392,1645.929392,1645.929392,312.1169567,968.6455395,4208.911037,5514.131913,6980.54635,16042.22137,0,0,0,184.4738894,1438.468998,3246.960108,228.8670558,954.883906,3522.850993,3523.77983,3523.77983,4089.350971,41.98967312,1174.973735,4855.396654,13871.21653,22701.46472,36565.58145,0,0,2498.162644,16963.72471,41737.90435,62388.84844,0,0,2.591833885,2583.718724,7694.642342,14604.5685,0,408.9047616,1776.868501,4055.49036,8093.280093,14295.10585,195.3889574,247.028144,247.028144,247.028144,247.028144,247.028144,40.49715215,831.9159851,2028.377673,2028.377673,2028.377673,2092.156771,0,275.9514645,6139.149372,13272.29542,18601.21968,23277.14977,"0","1","0","0"
1510,NA,NA,1220,"random","random",1,295097.1863,2748773.544,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28.42430294,59.42733744,66.07246665,636.7751543,19.16263486,487.3791398,1,0,47.63,0,0,46.67,0,0,0,0,0,0,0,0,48.29,0,14.08,0,0,37.01,0,0,0,0,0,36.52,0,47.27,0,0,0,49.07,278.5499878,2,3,1,3,6,10,17,31,0,0,0,0,0,0,12.94107485,9.788506585,10.16156014,12.71806079,13.16332024,13.39328538,21.80193424,27.03031529,30.4217911,34.38379341,37.59404471,38.68439697,4,32,89,164,256,404,6,18,80,170,280,423,2,3.2,2.696969697,2.309859155,2,2.02,2,2,1.777777778,1.650485437,1.538461538,1.5,3,6,6,6,6,6,3,4,4,4,4,4,0,0,0,109.5317554,358.4778593,670.9060503,0,0,0,0,0,407.4568683,0,0,0,182.3239172,724.9200225,3016.335809,0,0,0,0,0,0,0,0,0,6514.627121,16350.64249,27636.22329,707.1665971,3501.804976,16015.66506,38586.62128,66846.07899,98774.69274,0,0,0,0,0,0,0,0,0,0,2842.32546,9481.207402,0,0,0,0,4867.154191,9617.965901,0,0,0,0,0,0,151.4595343,1544.643799,3811.39758,6278.408271,9504.227786,14429.29925,"0","1","0","0"
1511,NA,NA,1221,"random","random",1,294981.8082,2747764.842,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,103.4509895,104.0071737,315.7159452,532.8535677,44.81766208,110.6341604,0,0,0,0,0,0,46.3,0,0,0,45.93,0,46.49,0,0,0,0,0,45.07,22.58,0,0,0,0,0,0,0,0,10.43,9.42,0,55.91,334.3800049,2.2,3,0,1,5,6,8,8,0,0,0,1,1,1,15.39764929,10.15938218,11.28691663,17.50264887,19.90413135,22.44107945,31.12690862,36.2424958,34.46382454,31.92324938,33.04752371,31.98091076,6,17,76,161,258,368,5,17,62,183,317,476,3,1.888888889,2.451612903,2.3,2.263157895,2.12716763,1.666666667,1.545454545,1.347826087,1.742857143,1.634020619,1.515923567,3,3,6,6,6,6,2,2,2,4,4,4,0,0,264.9424545,2567.960296,4538.849313,5234.374069,0,0,0,384.0840274,4047.22614,6642.213604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.199994,8385.686212,21763.73187,39501.03963,863.9442187,3935.36263,12719.60834,31314.19005,55197.62394,79679.6268,0,0,0,0,0,0,0,0,3692.146019,8094.473248,15428.1865,35083.92361,0,0,530.9351845,1383.251481,1383.251481,1383.251481,0,0,0,0,0,0,0,119.1506699,3827.033486,6443.385397,7970.838926,9875.885912,"1","0","0","0"
1512,NA,NA,1222,"random","random",1,294505.7815,2749463.499,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,124.1310037,295.8724212,343.4896107,88.25141559,4.670991135,295.2263123,1,0,0,0,0,0,0,0,0,0,0,0,0,18.07,0,0,0,0,0,10.02,0,21.26,0,0,0,31.45,18.14,48.11,0,48.41,0,0,249.1499939,3.4,7,1,2,5,10,15,23,0,0,2,7,12,23,9.266557693,14.85656586,25.59177755,26.69167356,26.74086762,26.2926603,25.20278104,21.91451825,24.52491588,24.81995002,24.71598819,25.3719159,14,43,154,307,498,716,3,9,30,54,107,191,7,4.3,3.019607843,2.436507937,2.155844156,2.045714286,1,1,1.153846154,1.125,1.35443038,1.458015267,7,7,7,7,7,7,1,1,2,2,5,5,0,0,0,1746.433006,3215.182562,10407.27727,320.9819329,2071.450461,4112.717904,5120.246965,5797.321838,8844.963053,0,0,0,0,40.73967258,2101.836693,0,0,0,348.4895731,349.0707386,388.2279327,0,117.7880318,3792.762035,16529.75375,39633.02588,57130.86336,395.844782,1003.285353,3579.057345,7207.839304,10581.87962,16149.74346,0,575.9769381,6030.53255,15969.71674,23099.70093,33594.69189,0,0,750.9410184,2715.969785,5391.681885,8321.561376,0,0,0,0,0,820.2784923,0,0,767.8194164,1571.756862,1571.756862,3130.067216,772.7489851,2996.788733,9543.705336,14066.88763,21255.76727,26807.51704,"0","1","0","0"
1513,NA,NA,1223,"random","random",1,295100.9991,2747834.913,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,27.28785927,27.69949907,179.2594792,405.9133185,14.95011362,29.70588307,0,0,0,0,0,0,0,0,0,0,0,0,15.66,14.46,0,0,0,0,6.73,19.04,40.9,0,0,0,0,49.67,0,0,0,47.8,0,0,332.8900146,2.4,6,0,1,3,4,7,8,0,0,0,0,0,0,17.32711061,15.55909688,17.60161118,21.24365808,24.07354782,25.84333082,24.94993401,23.75424184,27.00872643,29.0863004,30.50526456,31.98531815,9,38,118,222,341,494,3,16,57,134,230,359,3,3.454545455,2.744186047,2.387096774,2.118012422,1.983935743,1.5,1.777777778,1.676470588,1.614457831,1.575342466,1.50209205,6,6,6,6,6,6,2,4,4,4,4,4,429.7833539,925.9867571,2310.04685,2817.018944,3160.618861,4475.046712,96.45046743,777.5876126,4087.016564,5205.182526,7087.744103,7661.340552,0,0,0,0,0,0,0,0,0,0,0,1114.023299,0,204.7172261,6513.848098,21396.38425,43410.50882,70467.48447,672.2940406,2116.968203,4749.112641,12414.51229,30529.15278,54379.66715,0,0,0,0,0,0,0,379.2736106,4788.779726,13678.04366,19728.57302,28722.29659,0,0,0,0,204.6854194,1383.251481,0,0,0,0,0,0,295.8320784,2314.464676,4961.610362,7597.865027,9585.633994,11326.43207,"0","0","1","0"
1514,NA,NA,1224,"random","random",1,294865.4555,2749208.58,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,145.5068993,145.2865146,99.20650729,208.3539531,14.9734136,120.8935377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.32,0,0,48.61,11.05,0,48.72,0,0,273.4700012,2,3,1,1,3,4,9,19,0,0,0,1,2,6,25.07186572,21.13516071,26.96122273,27.80236628,27.85905807,27.14983069,35.90902742,41.42327499,39.99964626,36.7138229,34.3180657,33.50148298,5,25,107,213,375,569,4.763762817,17,53,107,189,293,1.666666667,2.777777778,2.675,2.393258427,2.205882353,2.054151625,1.97322265,1.7,1.358974359,1.289156627,1.340425532,1.43627451,3,7,7,7,7,7,3,3,3,3,4,4,0,0,0,0,570.7262557,1342.805431,0,0,0,1681.074782,2747.051939,4375.158324,0,0,208.8078493,2140.02519,6990.297363,17267.44302,0,0,0,993.1720746,3331.432385,3523.77983,453.2861915,970.9346292,5292.1777,16572.98853,31540.62564,48666.10636,724.7939848,3384.356224,12622.69331,26341.18297,43129.01365,59078.05025,0,0,2074.66721,4057.519072,8108.906309,14557.96715,0,0,1728.702781,2409.603491,3200.599734,9565.507255,0,0,0,0,105.0694474,846.3795614,0,0,0,0,762.0441181,1904.672267,301.7480951,2445.639785,6438.652942,9635.756918,14240.8358,18810.0321,"1","0","0","0"
1515,NA,NA,1225,"random","random",1,294957.4048,2749004.734,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,214.2122964,213.8320767,82.54630123,402.1808425,9.299377713,289.9876066,1,0,0,0,0,0,0,0,0,0,0,0,0,23.76,0,0,0,0,0,0,0,23.51,0,49.37,0,47.77,0,0,0,29.98,19.47,0,272.5,1.8,3,1,1,11,13,18,22,0,0,0,0,0,0,18.67361927,14.86837821,14.14406921,16.32154458,21.4991867,23.92730193,35.5883503,35.88235722,39.37614269,39.0995739,36.08262344,34.45118354,6,34,92,216,330,486,3,18,59,121,206,345,2,3.4,2.486486486,2.666666667,2.307692308,2.122270742,1.5,1.8,1.43902439,1.273684211,1.240963855,1.342412451,3,6,6,7,7,7,2,3,3,3,3,4,233.705125,499.8388882,544.3827802,1026.875631,1385.353491,1385.353491,108.7908891,511.6714275,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,309.4654123,5894.845726,13466.69224,0,0,0,0,0,0.103249227,0,634.8596124,3696.0019,8293.37376,20247.30483,36780.05089,667.1241188,3031.688598,13542.83423,30269.6405,52074.75451,73852.49797,0,0,0,763.8228949,1209.410267,1209.410267,0,0,1540.627191,5711.649819,12214.867,25577.55324,0,0,805.5414969,805.5414969,915.4361615,968.5045596,0,0,0,0,0,0,494.793742,2067.839012,4812.252516,11982.91544,15684.50243,20156.42899,"1","0","0","0"
1516,NA,NA,1226,"random","random",1,295295.999,2748616.907,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,142.776679,312.4210307,139.084518,440.654853,29.28194099,559.8039778,1,0,31.64,0,10.67,6.57,0,0,0,0,0,0,24.99,0,0,0,0,0,27.73,0,0,0,12.37,0,0,0,0,18.55,0,27.99,0,18.68,292.25,1.166666667,2,1,5,14,18,30,41,0,2,2,2,2,2,13.63874022,11.23650096,12.41597783,14.39531411,16.75264481,17.6200352,35.97236252,37.40859477,42.55857086,44.77680707,43.7373399,42.0090638,3,28,102,210,328,493,4,11,44,103,197,299,1,2.545454545,2.55,2.164948454,2.012269939,1.874524715,1.333333333,1.222222222,1.189189189,1.303797468,1.368055556,1.334821429,1,6,6,6,6,6,2,2,2,3,4,4,0,61.00813541,2081.086285,5365.844625,8023.638925,9469.934756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2798373,682.4379452,2332.961399,3782.334454,15879.83214,30302.90952,762.4275017,3236.823909,12841.93537,29897.6794,53900.19126,85566.06071,0,0,1662.252717,4515.647238,4836.815188,8827.564961,0,0,0,0,0,0,0,0,311.349786,311.349786,3276.229375,8657.535554,0,0,0,0,0,0,0,940.6847006,4540.415957,8863.343561,12429.11284,15458.36587,"1","0","0","0"
1517,NA,NA,1227,"random","random",1,294955.1947,2749009.546,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,219.500056,219.1249572,77.25814376,397.2161253,8.562800036,287.0638738,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,28.73,0,49.44,0,47.94,0,0,0,24.66,24.78,0,272.5,1.5,2,0,2,11,13,18,22,0,0,0,0,0,0,22.59096813,15.91453875,14.14406921,16.65903024,21.50041302,24.19540526,35.5883503,36.5954291,39.60278588,39.93549892,36.11372878,34.48608708,3,28,92,209,339,483,3,16,60,119,208,340,1.5,3.111111111,2.486486486,2.64556962,2.337931034,2.137168142,1.5,1.777777778,1.428571429,1.279569892,1.238095238,1.338582677,2,6,6,7,7,7,2,3,3,3,3,4,186.8816117,450.0887843,544.3827802,1026.875631,1385.353491,1385.353491,53.14607152,438.2544032,514.8308588,514.8308588,514.8308588,514.8308588,0,0,50.96711222,449.9337635,6302.267786,13466.32462,0,0,0,0,0,0,0,598.2206799,3649.273302,8282.244854,20201.87727,37306.91992,707.7282338,3074.916601,13615.57342,30290.99854,52456.75082,73462.70296,0,0,0,817.6086075,1209.410267,1284.653271,0,0,1468.372,5655.633813,11774.24939,25845.08145,0,0,802.2199669,805.5414969,915.4361615,927.6372803,0,0,0,0,0,0,539.3781539,2123.583707,5023.164939,11897.64554,15727.58848,20190.85773,"1","0","0","0"
1518,NA,NA,1228,"random","random",1,294516.8931,2749281.879,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7.383648335,235.020424,278.4469482,131.3169639,8.824586217,197.1968697,1,0,0,0,0,0,0,0,50.21,0,0,0,50.16,10.59,0,0,0,0,0,0,0,33.77,0,49.96,0,0.07,44.77,0,0,0,0,50.04,258.9100037,2.2,3,0,0,0,1,8,15,1,2,3,4,17,28,23.51700656,18.80880239,16.17124059,16.14215159,18.07867168,22.8755273,41.74604034,43.67945671,34.39775636,30.74808342,28.41619775,25.83576681,7,33,73,130,214,368,4,21,68,178,321,540,2.333333333,3.666666667,3.173913043,2.765957447,2.815789474,2.647482014,2,1.75,1.307692308,1.369230769,1.38961039,1.551724138,3,7,7,7,7,7,2,2,2,4,5,5,0,113.1279388,840.1336046,1027.973539,1633.781811,1645.929392,0,0,3263.606211,11771.45771,21374.52008,25145.6279,0,0,0,0,0,0,0,0,0,0.031839344,2097.877167,4894.566666,63.32226376,298.7509092,1805.55519,4582.445711,7575.965758,17307.48227,742.4820582,3966.99164,13059.88507,19182.98672,31117.37275,45889.88123,0,0,0,946.0446564,3107.26031,8284.59926,0,0,1115.047108,10713.48499,18324.72504,30033.34871,0,0,0,61.92391805,247.028144,247.028144,0,0,5.459437518,880.5073822,4141.275004,7307.788521,451.8729752,2085.947912,5974.083425,9520.68819,14727.55424,22716.77094,"0","1","0","0"
1519,NA,NA,1229,"random","random",1,295311.1546,2748044.797,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,135.0098907,136.0317272,29.96073113,132.3970101,12.50061808,143.9546211,0,0,0,0,0,0,0,0,0,0,0,0,0,48.52,0,0,0,0,0,0,47.13,0,0,0,25.59,49,0,0.18,0,0,47.32,0.29,314.6499939,1.25,2,0,1,4,6,8,9,0,0,0,1,1,2,31.78888988,25.86270077,27.04578285,25.61983268,26.90766363,28.5634454,51.07907104,46.42905664,34.30719664,32.02354678,31.77054636,30.94013607,2,34,98,215,367,533,3,10,42,96,188,281,1,3.090909091,2.390243902,2.193877551,1.994565217,1.844290657,1.5,1.25,1.135135135,1.28,1.457364341,1.463541667,1,6,6,6,6,6,2,2,2,3,4,4,309.6384968,635.219924,1507.114332,4644.172025,6674.54526,7282.16894,0,0,107.4254206,2579.826426,2579.826426,4405.336133,0,0,0.399084922,3468.943686,15870.84558,29547.34545,0,0,1049.583579,3017.384146,8731.791199,9661.265634,0,1355.494937,9718.577222,22258.03349,38456.98339,64046.30149,354.1932842,2472.90532,7291.424448,16176.84634,30157.93056,50778.63062,0,0,835.0675942,1073.564411,1073.564411,1778.525899,0,90.8808295,3812.203271,4154.440946,4154.440946,6074.15885,0,0,0,0,0,0,0,0,591.8419909,1501.328449,1831.965551,2035.682775,395.6807172,1413.740897,2898.989636,5317.203975,7461.949169,9279.994169,"1","0","0","0"
